SMILES,LD50,Name,BertzCT,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HeavyAtomCount,HeavyAtomMolWt,Kappa3,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,SMR_VSA10,SlogP_VSA12,SlogP_VSA5,VSA_EState4,VSA_EState9,qed,n_measurements,MW
Cc1ccccc1NC(=N)Nc1ccccc1C,2.68,"1,2-bis(2-methylphenyl)guanidine",511.6701016,4.254842699,2.809472671,2.809472671,1.726887221,1.726887221,18,222.186,2.884400116,0.196968998,0.196968998,0.276481481,-0.326017097,3.76221,239.322,1,3,3,2,17.33432712,0.0,11.12690298,4.134107038,0.0,0.551697648,1,239.32200000000003
Cc1ccccc1NC(=S)NN,2.957,1-amino-3-(2-methylphenyl)thiourea,285.3863913,2.821631352,1.52436172,1.744274923,0.871546911,0.981503512,12,170.176,2.181319245,0.18460858,0.18460858,0.420648148,-0.331472062,1.15512,181.264,2,3,4,1,23.0176966,12.21787344,5.563451492,4.467981859,0.0,0.345495195,1,181.264
Cc1ccccc1NCCO,1.837,2-(2-methylanilino)ethanol,222.5576473,2.465304842,1.572321371,1.572321371,0.9618142,0.9618142,11,138.105,2.238581133,0.060361003,0.060361003,0.174934807,-0.394546002,1.39922,151.209,2,2,2,1,5.687386275,0.0,5.563451492,2.30787037,0.0,0.684020716,1,151.209
Cc1ccccc1O,2.951,2-methylphenol,160.4966295,1.786486626,1.115454155,1.115454155,0.563420527,0.563420527,8,100.076,0.808016781,0.117979619,0.117979619,0.368055556,-0.507687284,1.70062,108.14,1,1,1,1,0.0,0.0,5.563451492,0.923611111,0.0,0.535935436,1,108.13999999999999
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.734,"2,2,2-trichloro-1-[3-(2-methylphenoxy)-2-(2,2,2-trichloro-1-hydroxyethoxy)propoxy]ethanol",533.1789953,9.693749314,2.839689703,3.959752231,1.580182238,1.923467824,25,460.867,8.887432096,0.240220296,0.240220296,-2.088549632,-0.490514683,4.15282,476.995,5,2,11,1,69.60563934,69.60563934,5.563451492,0.880018542,0.0,0.435483936,1,476.995
Cc1ccccc1OCC(O)CN(N/C=N/C(=O)c1ccccc1)C(C)C,2.1,n-[[[2-hydroxy-3-(2-methylphenoxy)propyl]-propan-2-ylhydrazinylidene]methyl]benzamide,747.3468688,6.534910776,3.981710782,3.981710782,2.413612358,2.413612358,27,342.249,6.844315599,0.277915019,0.277915019,-0.696545377,-0.490568657,2.81842,369.465,4,2,6,2,12.24571509,0.0,29.76891457,4.515052456,0.0,0.403896587,1,369.4650000000001
Cc1ccccc1OCC(O)CO,2.465,"3-(2-methylphenoxy)propane-1,2-diol",260.1017003,2.912898911,1.735565737,1.735565737,0.957049134,0.957049134,13,168.107,3.046951544,0.12184143,0.12184143,-0.805920257,-0.49052769,0.72702,182.219,3,2,3,1,0.0,0.0,5.563451492,1.020962774,0.0,0.721244959,1,182.219
Cc1ccccc1OCC(O)COC(N)=O,2.331,[2-hydroxy-3-(2-methylphenoxy)propyl] carbamate,353.5927286,3.360364553,1.942795595,1.942795595,1.130783607,1.130783607,16,210.124,4.183884298,0.404083709,0.404083709,-0.90746142,-0.49048045,0.83002,225.244,4,2,5,1,6.093240071,0.0,5.563451492,5.73638337,0.0,0.777206009,1,225.24399999999997
Cc1ccccc1OCC1CO1,1.613,2-[(2-methylphenoxy)methyl]oxirane,266.2960188,3.03184302,1.920691344,1.920691344,1.065363824,1.065363824,12,152.108,1.768897811,0.121841679,0.121841679,0.337598262,-0.490516997,1.77262,164.204,2,0,2,2,0.0,0.0,5.563451492,1.178842593,0.0,0.634943617,1,164.20399999999998
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,2.502,tris(2-methylphenyl) phosphate,829.5625787,7.459715577,3.911238082,5.17214752,2.393802579,3.842863857,26,347.201,4.273021856,0.646607513,0.385644737,-3.96587963,-0.385644737,6.25676,368.369,4,0,5,3,7.822697123,7.822697123,16.69035448,2.526367315,-3.96587963,0.482003631,1,368.36900000000014
Cc1ccccc1Oc1cccnn1,1.78,3-(2-methylphenoxy)pyridazine,414.6425251,2.929454734,1.855950039,1.855950039,1.125439406,1.125439406,14,176.134,1.878621325,0.238331829,0.238331829,0.515555556,-0.437247253,2.57732,186.214,3,0,3,2,0.0,0.0,5.563451492,1.081623205,0.0,0.722571679,1,186.21400000000003
Cc1ccccc1S(N)(=O)=O,1.546,2-methylbenzenesulfonamide,356.4582525,3.840351195,1.400119779,2.471228468,0.875655357,1.660726914,11,162.149,1.783943528,0.237809253,0.224619586,-3.53349537,-0.224619586,0.64242,171.221,2,1,4,1,10.02329115,0.0,5.563451492,0.675925926,-3.53349537,0.673740135,1,171.22099999999998
Cc1ccccc1[N+](=O)[O-],2.187,1-methyl-2-nitrobenzene,257.5379489,2.043596411,1.312150504,1.312150504,0.768270309,0.768270309,10,130.082,1.127136219,0.271791321,0.258300941,-0.37962963,-0.258300941,1.90322,137.138,2,0,3,1,5.687386275,0.0,5.563451492,0.884259259,0.0,0.437911866,1,137.138
Cc1ccccn1,2.071,2-methylpyridine,134.1073697,1.471118867,0.812775362,0.812775362,0.448139192,0.448139192,7,86.073,0.999576996,0.037214653,0.037214653,1.071759259,-0.261612425,1.39002,93.129,1,0,1,1,0.0,0.0,5.693927995,1.071759259,0.0,0.471998368,1,93.129
Cc1cccnc1,2.367,3-methylpyridine,134.1073697,1.530375534,0.809419993,0.809419993,0.448139192,0.448139192,7,86.073,0.999576996,0.029653004,0.029653004,1.210648148,-0.264459387,1.39002,93.129,1,0,1,1,0.0,0.0,5.563451492,1.210648148,0.0,0.471998368,1,93.129
Cc1cccnc1-n1c(C)nc2ccccc2c1=O,2.804,2-methyl-3-(3-methylpyridin-2-yl)quinazolin-4-one,820.9787893,4.460635713,3.137031804,3.137031804,2.204604457,2.204604457,19,238.185,1.813461903,0.266677631,0.266677631,-0.078796296,-0.268119189,2.39754,251.289,4,0,4,3,10.90292493,0.0,11.38785599,1.587514172,0.0,0.666888817,1,251.28900000000002
Cc1cccnc1N,3.034,3-methylpyridin-2-amine,162.6383389,1.705540513,1.049936284,1.049936284,0.497902656,0.497902656,8,100.08,0.7801053,0.125722778,0.125722778,0.618055556,-0.383482201,0.97222,108.144,2,1,2,1,5.817862778,0.0,5.563451492,6.443425926,0.0,0.537512332,1,108.14400000000002
Cc1cccs1,1.487,2-methylthiophene,107.4988651,2.375519398,0.663434407,1.464519798,0.360684977,0.889604841,6,92.122,0.60086879,0.00141457,0.00141457,1.384259259,-0.149238678,2.05652,98.17,1,0,1,1,11.33678588,11.33678588,4.877147194,0.0,0.0,0.465615993,1,98.17000000000002
Cc1ccn(C(=O)NCCCCCCCl)n1,1.667,n-(6-chlorohexyl)-3-methylpyrazole-1-carboxamide,324.784506,4.114778273,2.267122405,2.534383647,1.377546329,1.566528565,16,225.594,4.659852255,0.341551195,0.336196927,-0.161626503,-0.336196927,2.54842,243.738,3,1,5,1,17.6320544,11.60093989,31.37721449,0.844687464,0.0,0.616642104,1,243.73799999999994
Cc1ccn(C(N)=O)n1,2.056,3-methylpyrazole-1-carboxamide,227.8619086,1.739926409,0.948210268,0.948210268,0.537814713,0.537814713,9,118.075,1.072463408,0.338938315,0.338938315,-0.552685185,-0.349696243,0.11832,125.131,3,1,4,1,6.031114512,0.0,5.693927995,5.674537037,0.0,0.534866533,1,125.13100000000001
Cc1ccn(CO)n1,1.832,(3-methylpyrazol-1-yl)methanol,170.6915279,1.638006195,0.91888973,0.91888973,0.541940656,0.541940656,8,104.068,0.869202061,0.135628971,0.135628971,-0.033888889,-0.37448978,0.14132,112.132,3,1,3,1,0.0,0.0,5.693927995,0.929675926,0.0,0.560851189,1,112.132
Cc1ccnc(C)c1,2.729,"2,4-dimethylpyridine",164.2466295,1.97457319,1.052156145,1.052156145,0.687274039,0.687274039,8,98.084,1.059403088,0.037478544,0.037478544,1.087962963,-0.261592054,1.69844,107.156,1,0,1,1,0.0,0.0,11.25737949,2.363425926,0.0,0.491387777,1,107.15599999999999
Cc1ccnc(N)c1,2.733,4-methylpyridin-2-amine,166.3883389,1.75805737,0.936588065,0.936588065,0.559546544,0.559546544,8,100.08,0.964169346,0.123033167,0.123033167,0.587962963,-0.38369458,0.97222,108.144,2,1,2,1,5.817862778,0.0,5.563451492,6.497962963,0.0,0.537512332,1,108.144
Cc1ccnc(SCCC(F)=C(F)F)n1,2.443,"4-methyl-2-(3,4,4-trifluorobut-3-enylsulfanyl)pyrimidine",364.1300188,3.806439024,1.530483688,2.393627216,0.821856565,1.629641676,15,225.174,4.330613684,0.301013974,0.231121563,-2.24929574,-0.231121563,3.34482,234.246,3,0,6,1,11.76188495,11.76188495,12.11474962,0.791838992,0.0,0.589881204,1,234.24599999999998
Cc1ccncc1,2.326,4-methylpyridine,134.1073697,1.524563865,0.846987215,0.846987215,0.426449747,0.426449747,7,86.073,0.999576996,0.026993005,0.026993005,1.259259259,-0.264716634,1.39002,93.129,1,0,1,1,0.0,0.0,5.563451492,1.259259259,0.0,0.471998368,1,93.12899999999999
Cc1ccncc1C,2.199,"3,4-dimethylpyridine",160.4966295,1.959933912,1.30079513,1.30079513,0.542936472,0.542936472,8,98.084,0.860936931,0.029917808,0.029917808,1.256944444,-0.264439005,1.69844,107.156,1,0,1,1,0.0,0.0,11.12690298,2.5625,0.0,0.491387777,1,107.15599999999999
Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,2.986,"1-(2,6-dichlorophenyl)-4-methylimidazol-2-amine",485.1137625,3.995151135,2.032108423,2.642097826,1.414651409,1.994201523,15,233.037,1.80349109,0.204664083,0.204664083,0.377314815,-0.368919002,3.06972,242.109,3,1,5,2,29.15021906,23.20187978,5.693927995,7.234106198,0.0,0.834528,1,242.109
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1.749,"1-[(2r,5s)-5-(hydroxymethyl)-2,5-dihydrofuran-2-yl]-5-methylpyrimidine-2,4-dione",528.3559465,3.611230981,2.404585781,2.404585781,1.526133574,1.526133574,16,212.12,1.843406225,0.330225196,0.330225196,-0.569259259,-0.393330391,-0.70908,224.216,5,2,6,2,0.0,0.0,11.79135266,-0.490904641,0.0,0.649889046,1,224.21599999999998
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1.938,"1-[(2r,4s,5s)-4-azido-5-(hydroxymethyl)oxolan-2-yl]-5-methylpyrimidine-2,4-dione",629.542562,4.29838037,3.040184297,3.040184297,2.038097538,2.038097538,19,254.141,2.525949956,0.329958489,0.329958489,-0.670648148,-0.393665572,-0.19628,267.245,6,2,9,2,0.0,0.0,18.21217429,7.755911626,0.0,0.445400429,1,267.245
Cc1cn[nH]c1,2.187,4-methyl-1h-pyrazole,109.1085055,1.275652838,0.634940989,0.634940989,0.315438443,0.315438443,6,76.058,0.406542899,0.051586797,0.051586797,1.175925926,-0.285478047,0.71812,82.106,1,1,2,1,0.0,0.0,5.563451492,1.175925926,0.0,0.490446891,1,82.106
Cc1cnc(C)c(C)n1,2.181,"2,3,5-trimethylpyrazine",218.1561776,2.182204059,1.312698379,1.312698379,0.65795795,0.65795795,9,112.091,1.252064822,0.058765042,0.058765042,0.984351852,-0.257822392,1.40186,122.171,2,0,2,1,0.0,0.0,17.08178398,3.021944444,0.0,0.519497614,1,122.17099999999999
Cc1cnc(C)cn1,2.025,"2,5-dimethylpyrazine",145.3883389,1.799160534,0.910038477,0.910038477,0.457136183,0.457136183,8,100.08,1.025681073,0.055549237,0.055549237,0.968148148,-0.258107363,1.09344,108.144,2,0,2,1,0.0,0.0,11.38785599,1.936296296,0.0,0.496893763,1,108.14399999999999
Cc1cncc(C)n1,2.09,"2,6-dimethylpyrazine",166.3883389,1.801836242,0.875446385,0.875446385,0.588911335,0.588911335,8,100.08,1.025681073,0.055846243,0.055846243,0.976851852,-0.260950664,1.09344,108.144,2,0,2,1,0.0,0.0,11.38785599,1.953703704,0.0,0.496893763,1,108.14399999999999
Cc1cnccc1N,2.385,3-methylpyridin-4-amine,162.6383389,1.732263012,1.063686842,1.063686842,0.484152098,0.484152098,8,100.08,0.7801053,0.037413113,0.037413113,0.805555556,-0.398424021,0.97222,108.144,2,1,2,1,5.687386275,0.0,5.563451492,7.320092593,0.0,0.537512332,1,108.14399999999999
Cc1cnccn1,1.718,2-methylpyrazine,136.0075042,1.346793862,0.692273678,0.692273678,0.373627513,0.373627513,7,88.069,0.961387852,0.055524758,0.055524758,0.960648148,-0.261235113,0.78502,94.117,2,0,2,1,0.0,0.0,5.693927995,0.960648148,0.0,0.47454947,1,94.11699999999999
Cc1cnn(SC(Cl)(Cl)Cl)c1,2.194,4-methyl-1-(trichloromethylsulfanyl)pyrazole,242.1207235,6.079860605,0.886291179,2.101118923,0.544815581,1.706487913,11,226.495,3.559645878,0.25768144,0.209672621,-1.34875,-0.209672621,3.01552,231.535,3,0,6,1,46.75074264,46.75074264,5.563451492,1.034027778,0.0,0.691654917,1,231.53500000000003
Cc1n[nH]c(=O)c2noc(C)c12,2.218,"3,4-dimethyl-6h-[1,2]oxazolo[3,4-d]pyridazin-7-one",482.8474123,2.600508341,1.764758475,1.764758475,1.196706439,1.196706439,12,158.096,0.760787245,0.293753235,0.293753235,-0.312546296,-0.36017507,0.52794,165.152,4,1,5,2,10.90292493,0.0,11.45417541,0.732222222,0.0,0.617529648,1,165.152
Cc1nc(C)c(C(=O)Nc2ccccc2)s1,1.772,"2,4-dimethyl-n-phenyl-1,3-thiazole-5-carboxamide",504.9922416,4.67076231,2.141413465,3.213042585,1.451321806,2.266385135,16,220.212,2.27893423,0.267162738,0.267162738,-0.088611111,-0.321239603,3.01224,232.308,3,1,4,2,22.93135188,11.33678588,20.37323607,1.591559429,0.0,0.864400226,1,232.30800000000002
Cc1nc(C)c(C)nc1C,1.853,"2,3,5,6-tetramethylpyrazine",203.4296584,2.565247584,1.718033989,1.718033989,0.826722093,0.826722093,10,124.102,1.150900379,0.058789602,0.058789602,1.030648148,-0.254694328,1.71028,136.198,2,0,2,1,0.0,0.0,22.77571198,4.122592593,0.0,0.542277001,1,136.19799999999998
Cc1nc(C)c(Cl)c(O)c1Cl,1.028,"3,5-dichloro-2,6-dimethyl-1h-pyridin-4-one",272.7323148,3.015124009,1.3865212,2.291529611,0.78877486,1.110638547,11,184.989,1.416701542,0.156012108,0.156012108,-0.084876543,-0.504725902,2.71084,192.045,2,1,4,1,23.20187978,23.20187978,11.38785599,1.177901235,0.0,0.68486989,1,192.045
Cc1nc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)no1,2.251,"1,3-dimethyl-7-[(5-methyl-1,2,4-oxadiazol-3-yl)methyl]purine-2,6-dione",912.5117216,4.480068617,3.098598882,3.098598882,2.074744262,2.074744262,20,264.16,1.666083531,0.331703437,0.331703437,-0.413744856,-0.339613708,-0.82658,276.256,9,0,9,3,11.16387794,0.0,11.71512842,-0.153386768,2.99989145,0.605454645,1,276.256
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,3.377,"[2-(dimethylamino)-5,6-dimethylpyrimidin-4-yl] n,n-dimethylcarbamate",429.7247619,4.195993533,2.281886817,2.281886817,1.061641278,1.061641278,17,220.147,3.054679211,0.415554336,0.390651204,-0.448235072,-0.390651204,1.21984,238.291,5,0,6,1,12.04157935,0.0,11.25737949,1.565792706,6.917112623,0.77499307,1,238.29099999999997
Cc1nc(N)cc(SCc2ccc[n+]([O-])c2)n1,2.053,2-methyl-6-[(1-oxidopyridin-1-ium-3-yl)methylsulfanyl]pyrimidin-4-amine,512.3799224,4.534655101,2.057331155,3.03990639,1.379920227,2.26597158,17,236.215,3.317869926,0.183876701,0.183876701,0.464769043,-0.618684788,1.29292,248.311,5,1,6,2,17.57974773,11.76188495,11.38785599,6.580554296,0.0,0.383078423,1,248.311
Cc1nc(N)nc(N)c1-c1ccc(Br)cc1,3.048,"5-(4-bromophenyl)-6-methylpyrimidine-2,4-diamine",499.0029263,4.350024849,2.268097135,2.796762648,1.590709126,1.855041883,16,268.053,1.990583439,0.221716745,0.221716745,0.204501554,-0.383006904,2.37892,279.141,4,2,5,2,27.69614596,15.9299439,5.693927995,13.9741844,0.0,0.839678671,1,279.141
Cc1nc(N)nc(N2N=CCC2C)n1,1.779,"4-methyl-6-(3-methyl-3,4-dihydropyrazol-2-yl)-1,3,5-triazin-2-amine",353.8442956,3.268160047,2.027697388,2.027697388,1.340479177,1.340479177,14,180.13,1.501729466,0.250999381,0.250999381,0.237777778,-0.367636411,0.34662,192.226,6,1,6,2,18.11127914,0.0,19.16896332,5.531727135,0.0,0.693851239,1,192.22600000000003
Cc1nc(N)sc1C(=O)Nc1ccccc1,2.219,"2-amino-4-methyl-n-phenyl-1,3-thiazole-5-carboxamide",507.2031563,4.317435912,2.051023281,3.036379386,1.337304784,2.066095098,16,222.208,2.196675211,0.267231169,0.267231169,-0.168611111,-0.375090435,2.28602,233.296,4,2,5,2,28.06291036,11.33678588,15.36561237,6.963763385,0.0,0.83578262,1,233.29600000000002
Cc1nc(NCc2ccccc2)c2cc[nH]c2n1,3.474,"n-benzyl-2-methyl-7h-pyrrolo[2,3-d]pyrimidin-4-amine",657.8705333,4.198531974,2.83028829,2.83028829,1.969439337,1.969439337,18,224.182,2.045541138,0.142666936,0.142666936,0.761481481,-0.365319744,2.87842,238.294,3,2,4,3,16.85126421,0.0,11.38785599,2.106956202,0.0,0.737330283,1,238.294
Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1.712,2-methyl-4-nitro-1-(4-nitrophenyl)imidazole,617.3079591,3.546934967,2.395317801,2.395317801,1.541686004,1.541686004,18,240.134,2.028938064,0.381702166,0.357756604,-0.588402778,-0.357756604,1.99712,248.198,6,0,8,2,11.50524905,0.0,5.824404498,0.546035263,0.0,0.609740138,1,248.198
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.86,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",1128.16891,8.5801025,6.694743712,6.694743712,4.943831929,4.943831929,30,383.277,3.554833816,0.256480374,0.256480374,-0.302883313,-0.355890959,3.59042,410.493,6,0,7,5,10.96924436,0.0,54.37690452,3.380492052,0.0,0.657745219,1,410.4930000000003
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,3.817,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-9-hydroxy-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",1163.573357,8.722993144,6.770434872,6.770434872,4.976742477,4.976742477,31,399.276,3.784882514,0.256555495,0.256555495,-0.641358985,-0.385171513,3.08132,426.492,7,1,8,5,10.96924436,0.0,60.48087091,2.898062478,0.0,0.690288796,1,426.49200000000025
Cc1nc2sccn2c1/C=N/NC(=O)CN(C)C,2.248,"2-(dimethylamino)-n-[(z)-(6-methylimidazo[2,1-b][1,3]thiazol-5-yl)methylideneamino]acetamide",583.2802372,5.042013367,2.318958288,3.075559127,1.554910202,2.321604704,18,250.222,2.742464263,0.253709585,0.253709585,-0.138906604,-0.300636492,0.71592,265.342,6,1,7,2,28.41943911,11.33678588,11.38785599,4.268866581,3.665290829,0.654157898,1,265.342
Cc1ncc(CO)c(/C=N/NC(=O)c2ccncc2)c1O,1.758,n-[(z)-[3-hydroxy-5-(hydroxymethyl)-2-methylpyridin-4-yl]methylideneamino]pyridine-4-carboxamide,671.4193795,4.224258474,2.830410962,2.830410962,1.64574533,1.64574533,21,272.179,3.397530864,0.270975103,0.270975103,-0.39864229,-0.505346798,0.74682,286.291,6,3,7,2,12.12178031,0.0,27.17881965,3.898720706,0.0,0.56747223,1,286.291
Cc1ncc(CO)c(C(=O)O)c1O,1.388,3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carboxylic acid,348.2424177,2.555720739,1.698867971,1.698867971,0.991939104,0.991939104,13,174.091,1.594666934,0.339476442,0.339476442,-1.27125,-0.505126095,0.28612,183.163,4,3,5,1,5.969305288,0.0,21.61536816,0.055740741,0.0,0.612435949,1,183.16299999999998
Cc1ncc(CO)c(CO)c1O,1.626,"4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol",285.8766163,2.512235449,1.758664913,1.758664913,0.996937394,0.996937394,12,158.092,1.391481223,0.142142375,0.142142375,-0.28662037,-0.505658654,0.08022,169.18,4,3,4,1,0.0,0.0,16.82083098,1.265601852,0.0,0.585830848,1,169.18
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,1.622,(4-formyl-5-hydroxy-6-methylpyridin-3-yl)methyl dihydrogen phosphate,454.0869119,4.252347311,1.863891197,2.329340005,1.052555733,1.359815736,16,237.063,3.110491017,0.469405227,0.469405227,-4.613809799,-0.505282531,0.51742,247.143,5,3,8,1,14.10885765,7.822697123,21.61536816,0.281856104,-4.613809799,0.523899915,1,247.143
Cc1ncc(CS)c(CO)c1O,2.154,4-(hydroxymethyl)-2-methyl-5-(sulfanylmethyl)pyridin-3-ol,288.6315038,2.828463215,1.758664913,2.099352982,0.996937394,1.269447393,12,174.16,1.53918988,0.142085112,0.142085112,-0.175509259,-0.505659681,1.01772,185.248,4,3,4,1,12.62878915,12.62878915,16.82083098,1.825015432,0.0,0.602835249,1,185.248
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,2.091,1-chloro-3-(2-methyl-5-nitroimidazol-1-yl)propan-2-ol,338.9210524,3.148060067,1.792527405,2.148758407,1.087200657,1.184790664,14,209.548,2.209445737,0.342441306,0.342441306,-0.802530864,-0.387774617,0.69942,219.628,5,1,7,1,17.41880267,11.60093989,5.824404498,0.0,0.0,0.459206782,1,219.628
Cc1ncc([N+](=O)[O-])n1CCO,1.756,2-(2-methyl-5-nitroimidazol-1-yl)ethanol,294.228459,2.29596592,1.544695413,1.544695413,0.978368293,0.978368293,12,162.084,1.424127174,0.342429703,0.342429703,-0.518194444,-0.392286935,0.09202,171.156,5,1,6,1,5.817862778,0.0,5.824404498,0.0,0.0,0.515868008,1,171.15599999999998
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,3.18,"8-chloro-6-(2-fluorophenyl)-1-methyl-4h-imidazo[1,5-a][1,4]benzodiazepine",943.1897986,5.87474778,3.99399602,4.229093123,2.953456182,3.125559206,23,312.67,2.263053958,0.132100615,0.132100615,-0.292959656,-0.298370502,4.32422,325.774,3,0,5,4,17.31262489,11.60093989,22.64523548,3.786895156,0.0,0.654885085,1,325.77400000000006
Cc1nccn1Cc1ccccc1,2.236,1-benzyl-2-methylimidazole,375.9986193,3.087955394,2.119383508,2.119383508,1.350936229,1.350936229,13,160.135,1.775835463,0.105289733,0.105289733,0.909398148,-0.330749066,2.23982,172.231,2,0,2,2,0.0,0.0,11.38785599,1.308888889,0.0,0.678918698,1,172.23100000000002
Cc1nccnc1C,2.247,"2,3-dimethylpyrazine",162.6383389,1.72716168,1.126642998,1.126642998,0.477107936,0.477107936,8,100.08,0.832267574,0.058443584,0.058443584,1.006944444,-0.258106841,1.09344,108.144,2,0,2,1,0.0,0.0,11.38785599,2.013888889,0.0,0.496893763,1,108.14399999999999
Cc1nccnc1SCc1ccco1,2.314,2-(furan-2-ylmethylsulfanyl)-3-methylpyrazine,400.2640673,3.778991275,1.767397662,2.870510532,1.070709774,1.910939184,14,196.19,2.142438104,0.117659253,0.117659253,0.798148148,-0.468469848,2.67032,206.27,4,0,4,2,11.76188495,11.76188495,11.45417541,0.962089002,0.0,0.723625502,1,206.26999999999998
Cc1ncsc1C,2.072,"4,5-dimethyl-1,3-thiazole",140.368693,2.552849452,0.985344136,1.845127275,0.360646112,0.952838891,7,106.129,0.799961472,0.079694429,0.079694429,1.157407407,-0.249759592,1.75994,113.185,2,0,2,1,11.33678588,11.33678588,10.57107519,3.023148148,0.0,0.499273759,1,113.18499999999999
Cc1nn(-c2ccccc2)c(=O)c2noc(C)c12,2.382,"3,4-dimethyl-6-phenyl-[1,2]oxazolo[3,4-d]pyridazin-7-one",772.0258475,4.10028252,2.870239605,2.870239605,2.034130749,2.034130749,18,230.162,1.441289177,0.301082085,0.301082085,-0.265138889,-0.36017471,1.99054,241.25,5,0,5,3,10.90292493,0.0,11.45417541,1.502647392,0.0,0.653303163,1,241.24999999999994
Cc1nn(C)c(=O)c2noc(C)c12,2.253,"3,4,6-trimethyl-[1,2]oxazolo[3,4-d]pyridazin-7-one",523.9040404,2.97653676,2.021021752,2.021021752,1.417895852,1.417895852,13,170.107,0.96471413,0.296073878,0.296073878,-0.224583333,-0.360174941,0.53834,179.179,5,0,5,2,10.90292493,0.0,11.45417541,0.88962963,1.596018519,0.591732641,1,179.17899999999997
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,2.39,"2-[4-(2,4-dichlorobenzoyl)-2,5-dimethylpyrazol-3-yl]oxy-1-phenylethanone",1013.566339,6.763974708,4.008149966,4.555956077,2.713557248,3.207872573,27,387.137,4.044349001,0.2232768,0.2232768,-0.343123373,-0.46889766,4.52802,403.265,5,0,7,3,34.76836967,23.20187978,31.97335684,1.56914443,1.648388186,0.567826707,1,403.2650000000001
Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,3.236,"tert-butyl 4-[[(z)-(1,3-dimethyl-5-phenoxypyrazol-4-yl)methylideneamino]oxymethyl]benzoate",1048.923618,8.04972042,4.247921227,4.247921227,2.799039472,2.799039472,31,394.281,6.182644482,0.338141019,0.338141019,-0.526700802,-0.456370146,5.02682,421.497,7,0,7,3,12.18390587,0.0,47.95003125,2.374328199,1.815170899,0.303936744,1,421.49700000000024
Cc1nnc(-c2ccccc2)c(=O)n1N,2.145,"4-amino-3-methyl-6-phenyl-1,2,4-triazin-5-one",532.8638064,3.13700065,2.111961189,2.111961189,1.251597327,1.251597327,15,192.137,1.587999769,0.298251557,0.298251557,-0.339166667,-0.334649721,0.32752,202.217,5,1,5,2,0.0,0.0,5.824404498,0.645,0.0,0.676005476,1,202.21699999999998
Cc1nnc(C(CCN2CC3CCC2CC3)(c2ccccc2)c2ccccc2)o1,3.567,"2-[3-(2-azabicyclo[2.2.2]octan-2-yl)-1,1-diphenylpropyl]-5-methyl-1,3,4-oxadiazole",889.4719129,8.683099168,7.023696944,7.023696944,5.482060902,5.482060902,29,358.295,3.397628475,0.230982591,0.230982591,-0.430088341,-0.424247777,4.97692,387.527,4,0,4,6,0.0,0.0,55.01245894,2.008835506,0.0,0.598355141,1,387.52700000000004
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.888,"4-amino-n-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide",618.7003403,6.164814321,1.938105362,4.176282214,1.158653459,2.980512031,17,260.259,2.714433425,0.263206343,0.263206343,-3.614398148,-0.398727717,1.22952,270.339,6,2,8,2,32.17902179,11.33678588,5.007623697,6.000254177,-3.614398148,0.817330737,1,270.339
