SMILES,pLD50,source
N#CCc1ccc(Cl)cc1,3.482,"Hillary,TDC,TOXRIC"
N#CCc1ccccc1,2.637191118,"Hillary,TOXRIC"
N#CN,2.4016720594950858,"Hillary,USA data.gov"
N#CN=C1SCCN1Cc1ccc(Cl)nc1,2.755273827,"TDC,TOXRIC,USA data.gov"
N#CN=c1ccccn1Cc1c(Cl)cccc1Cl,2.7451482845,"TDC,TOXRIC"
N#CN=c1ccccn1Cc1ccc(Cl)cc1,2.687880178778138,"TOXRIC,USA data.gov"
N#CN=c1ccccn1Cc1ccccc1Cl,2.687880179,"TDC,TOXRIC,USA data.gov"
N#CO,1.45762962,TOXRIC
N#CS,1.872309713,TOXRIC
N#CS/C=C/SC#N,3.266,Hillary
N#CSC=CSC#N,3.266433303,"TDC,TOXRIC,USA data.gov"
N#CSCC(Cl)SC#N,3.2609115655,"Hillary,TDC,TOXRIC,USA data.gov"
N#CSCCSC#N,3.460033766,"Hillary,TDC,TOXRIC,USA data.gov"
N#CSCSC#N,3.3741191439186724,"Hillary,TDC,TOXRIC,USA data.gov"
N#CSCSc1nc2ccccc2s1,2.3687699465,"Hillary,TDC,TOXRIC,USA data.gov"
N#CSc1ccc(C(=O)O)cc1,3.3342599129500323,"Hillary,TOXRIC,USA data.gov"
N#CSc1ccc(N)cc1,2.7962380195,"Hillary,TDC,TOXRIC,USA data.gov"
N#CSc1cccc(C(=O)O)c1,3.3900075725,"Hillary,TDC,TOXRIC,USA data.gov"
N#C[O-].[K+],1.9378253237820493,USA data.gov
N#C[O-].[Na+],1.9429498009821888,USA data.gov
N#C[S-].[K+],2.056132430740347,USA data.gov
N#C[S-].[Na+],2.0257935987693205,USA data.gov
N#C[Se-].[K+],4.158591642606853,USA data.gov
N#C[SeH],4.025248502,TOXRIC
N#C[Se]Cc1ccc(C[Se]C#N)cc1,2.497078998,TOXRIC
N#C[Se]Cc1ccccc1,3.2990657238638192,"TOXRIC,USA data.gov"
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,1.425,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1c(Cl)cccc1Cl,1.8027972520727142,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1c(Cl)nc(Cl)c(C#N)c1-c1ccccc1,1.738954875,TOXRIC
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,1.675941401,TOXRIC
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,4.69581077500328,USA data.gov
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,2.490482408708282,"Hillary,TOXRIC,USA data.gov"
N#Cc1cc(Br)c(O)c(Br)c1,3.164,"Hillary,TOXRIC,USA data.gov"
N#Cc1cc(Br)c([O-])c(Br)c1.[K+],3.384374094991258,USA data.gov
N#Cc1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,5.010000603,"Hillary,TOXRIC"
N#Cc1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.71,"Hillary,TDC"
N#Cc1cc(Cl)cc2nc(C(F)(F)F)[nH]c12,4.710058306,TOXRIC
N#Cc1cc(I)c(O)c(I)c1,3.528,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1cc(I)c([O-])c(I)c1.[Li+],3.7249078660160553,USA data.gov
N#Cc1cc(I)c([O-])c(I)c1.[Na+],3.5450606900601285,USA data.gov
N#Cc1cc([N+](=O)[O-])ccc1Cl,1.7561349609999999,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1cc([N+](=O)[O-])ccc1N,1.6231352940000001,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1cc2[nH]c(C(F)(F)F)nc2c(Cl)c1Cl,1.85,"Hillary,TDC,USA data.gov"
N#Cc1cc2nc(C(F)(F)F)[nH]c2c(Cl)c1Cl,1.850067378,TOXRIC
N#Cc1ccc(C#N)cc1,1.30148441,TOXRIC
N#Cc1ccc(C2CCCc3cncn32)cc1,3.047817883,TOXRIC
N#Cc1ccc(Cl)c(Cl)c1,2.434533799355854,USA data.gov
N#Cc1ccc(Cl)c([N+](=O)[O-])c1,1.9498330196329652,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1ccc(F)cc1C#N,4.019,"Hillary,TDC,TOXRIC"
N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c(c2)C(=O)N(Cc2cccnc2)C3=O)cc1,2.357436456,TOXRIC
N#Cc1ccc(N)cc1,2.621,"Hillary,TDC,TOXRIC"
N#Cc1ccc(NC(=O)Oc2ccccc2)cc1,1.87187564,TOXRIC
N#Cc1ccc([N+](=O)[O-])cc1,3.693247690346343,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1ccc([N+](=O)[O-])cc1C#N,2.308955912,"Hillary,TOXRIC,USA data.gov"
N#Cc1ccc2[nH]c(C(F)(F)F)nc2c1,4.68,Hillary
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,2.966146331,"Hillary,TOXRIC"
N#Cc1ccc2nc(C(F)(F)F)[nH]c2c1,4.68004580084129,"TOXRIC,USA data.gov"
N#Cc1cccc(C#N)c1,2.17308296631204,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1cccc([N+](=O)[O-])c1C#N,2.087925428047937,"Hillary,TOXRIC,USA data.gov"
N#Cc1ccccc1C#N,3.630771564573992,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1ccccc1Cl,2.5408253944439974,USA data.gov
N#Cc1ccccc1O,2.3770256178412743,USA data.gov
N#Cc1cccnc1,1.9437824390436576,"Hillary,TOXRIC,USA data.gov"
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F,3.391212559854243,"Hillary,TDC,TOXRIC,USA data.gov"
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,5.163511214935955,USA data.gov
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.667,"Hillary,TDC,USA data.gov"
N#[C][Ag],3.036830055,TOXRIC
N#[C][Ca][C]#N,3.373261035,TOXRIC
N#[C][Cu],1.850042956,TOXRIC
N#[C][Fe]([C]#N)([C]#N)([C]#N)([C]#N)[C]#N,1.520059594,TOXRIC
N#[C][Fe]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O,3.2037567,TOXRIC
N#[C][Hg][C]#N,3.987504698,TOXRIC
N#[C][K],4.11471771,TOXRIC
N#[C][Na],3.881381112,TOXRIC
N#[C][Zn][C]#N,3.337370508,TOXRIC
N#[N+][CH-]C(=O)OCC(N)C(=O)O,3.007918391,TOXRIC
N#[N+][N-]C1CCCC/C1=N/O,2.138790301,TOXRIC
N#[N+][N-]P(=O)(c1ccccc1)c1ccccc1,3.005763043,TOXRIC
N#[N+]c1ccc(N2CCOCC2)cc1,1.818372033,TOXRIC
N.O=C([O-])CN(CC(=O)[O-])CC(=O)O.[Zn+2],1.7472039418594314,USA data.gov
N/C(=N\c1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1,1.877,Hillary
N=C(CCN1CCCCCC1)NO,2.568837441,TOXRIC
N=C(CNc1ccc(Cl)c(Cl)c1)NO,2.980209356,TOXRIC
N=C(CNc1ccc(Cl)cc1)NO,2.647037223,TOXRIC
N=C(N)C(O)c1ccc2c(c1)OCO2,1.84106883,TOXRIC
N=C(N)N,2.0134499599180353,"TOXRIC,USA data.gov"
N=C(N)N.O=[N+]([O-])O,2.157267476839231,USA data.gov
N=C(N)N/N=C(\c1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,3.212068427,TOXRIC
N=C(N)NC(=N)NCCc1ccccc1,2.499,Hillary
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,3.238817975,TOXRIC
N=C(N)NC(CS)C(=O)O,1.434574226,TOXRIC
N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO,2.313441994,TOXRIC
N=C(N)NCC1CCC(C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,1.709,"Hillary,TDC,TOXRIC"
N=C(N)NCC1CCCCCCN1,1.715266347,TOXRIC
N=C(N)NCC=Cc1ccccc1,2.58465601,TOXRIC
N=C(N)NCCCC(N)C(=O)O,1.3308917,TOXRIC
N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)N,3.074,"Hillary,TDC,TOXRIC"
N=C(N)NCCN1CCCCCCC1,2.2760820375,"Hillary,TOXRIC"
N=C(N)NCc1ccc2c(c1)OCCO2,1.907540893,TOXRIC
N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,2.5,"Hillary,TDC"
N=C(N)N[N+](=O)[O-],1.009,"Hillary,TDC,USA data.gov"
N=C(N)Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1.920869378,TOXRIC
N=C(N)Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,1.775824266,TOXRIC
N=C(N)Nc1nc2c(s1)CN(C(=O)NC1CC1)CC2,2.544621417,TOXRIC
N=C(N)S(=O)O,1.8589824769881669,USA data.gov
N=C(N)SCc1ccc([N+](=O)[O-])cc1,2.847667239,TOXRIC
N=C(N)SCc1ccccc1,3.789395278,TOXRIC
N=C(N)[SeH],3.390995127396319,USA data.gov
N=C(N/N=C/c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,2.394,Hillary
N=C(N=C(N)N)NCCc1ccccc1,2.419756806,TOXRIC
N=C(N=C(N)N)NCc1ccccc1,2.599429117,TOXRIC
N=C(N=C(N)[NH][Cu][NH]C(N)=NC(=N)NCCc1ccccc1)NCCc1ccccc1,2.169390431,TOXRIC
N=C(N=C(N)[NH][Cu][NH]C(N)=NC(=N)NCc1ccccc1)NCc1ccccc1,2.136040323,TOXRIC
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1.597,Hillary
N=C(NN=Cc1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,2.663320253,TOXRIC
N=C(Nc1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1,1.876947789,TOXRIC
N=C(Nc1ccccc1)Nc1ccccc1,2.815631199,"Hillary,TDC,TOXRIC"
N=C1C=C(Br)C(=O)c2c(N)cc(Br)c(O)c21,2.1589186210516114,"Hillary,TDC,TOXRIC,USA data.gov"
N=C1NC(=O)C(c2ccccc2)O1,2.583330166,TOXRIC
N=c1[nH]c(=S)ss1,1.692523313,TOXRIC
N=c1ccn(O)cc1,3.1667891637258965,USA data.gov
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,1.50747806,TOXRIC
N=c1nc(N2CCCCC2)cc(N)n1O,2.1997688754503217,USA data.gov
NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1,2.343470461318033,USA data.gov
NC(=NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,2.3936856719152844,USA data.gov
NC(=NP(=O)(O)O)N=C(N)Nc1ccccc1,2.179805157,TOXRIC
NC(=Nc1c([N+](=O)[O-])cnc2ccccc12)N1CCOCC1,1.876947788672466,USA data.gov
NC(=Nc1ccccc1)Nc1ccccc1,3.047570970460002,USA data.gov
NC(=O)/C(=C/c1ccc([N+](=O)[O-])o1)c1ccco1,2.203,Hillary
NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,2.2031701320000003,"TDC,TOXRIC"
NC(=O)C(=O)O,0.6244878551542554,"TOXRIC,USA data.gov"
NC(=O)C(N)=O,2.294,TDC
NC(=O)C(O)(c1ccccc1)c1ccccc1,2.166,"Hillary,TDC,TOXRIC"
NC(=O)C(c1ccccc1)c1ccccc1,2.546837124,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.37,"Hillary,TDC,USA data.gov"
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,1.849712001,TOXRIC
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,2.639,"Hillary,TDC,TOXRIC"
NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,2.144927415,TOXRIC
NC(=O)C1CCCN1,1.3584983022342294,USA data.gov
NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,1.860206201,TOXRIC
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.8118971946844455,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)C1N=CN(C2OC(CO)C(O)C2O)C1=O,1.959277688,TOXRIC
NC(=O)C1c2ccccc2C=Cc2ccccc21,2.1161617905,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)C1c2ccccc2CCc2ccccc21,1.995090156789355,"Hillary,TOXRIC,USA data.gov"
NC(=O)CBr,3.139882888704245,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)CC1Sc2ccccc2N(c2cccc(Cl)c2)C1=O,1.823228973,TOXRIC
NC(=O)CCC(N)C(=O)O,1.28972567,TOXRIC
NC(=O)CCC/N=C(/c1ccc(Cl)cc1)c1cc(F)ccc1O,2.394,Hillary
NC(=O)CCCCC1CCSS1,2.015912643554906,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,2.394423142,"TDC,TOXRIC,USA data.gov"
NC(=O)CCN1CCN(C2Cc3cc(Cl)ccc3Sc3cc(F)ccc32)CC1.O=C(O)C=CC(=O)O,3.0389889654643536,USA data.gov
NC(=O)CC[C@H](N)C(=O)O,1.29,Hillary
NC(=O)CCl,2.830992903,"Hillary,TOXRIC,USA data.gov"
NC(=O)CF,4.127,"Hillary,TOXRIC,USA data.gov"
NC(=O)COc1ccc(Cl)cc1Cl,2.263,"Hillary,TDC,TOXRIC"
NC(=O)Cc1c(=O)o[n-][n+]1Cc1ccccc1,1.719418815,TOXRIC
NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,1.719,"Hillary,TDC,USA data.gov"
NC(=O)Cc1cccc2ccccc12,2.0399076220000003,"Hillary,TOXRIC"
NC(=O)Cc1nc2cc(Cl)ccc2o1,2.448,"Hillary,TDC,TOXRIC"
NC(=O)N(CO)CO,1.079571935,TOXRIC
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,2.5260578815,"Hillary,TOXRIC"
NC(=O)N1CCC(c2ccccc2)CC1,2.412583876,"Hillary,TOXRIC,USA data.gov"
NC(=O)N1c2ccccc2C=Cc2ccccc21,2.0819125540435035,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)N=NC(N)=O,1.258577425,TOXRIC
NC(=O)NC(=O)Cc1ccccc1,2.04688289121314,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)NC(c1ccccc1)c1ccccc1,1.752584259,TOXRIC
NC(=O)NC1CCC(=O)c2sccc21,1.623782525,TOXRIC
NC(=O)NC1NC(=O)NC1=O,1.295888579,TOXRIC
NC(=O)NCc1ccccc1,1.6918569075,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,2.526,TDC
NC(=O)NNC(N)=O,1.771205192,TOXRIC
NC(=O)NO,1.120852643623794,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)Nc1ccc(Cl)c(Cl)c1,2.612877061,TOXRIC
NC(=O)Nc1ccc([As](=O)(O)O)cc1,2.70753845,TOXRIC
NC(=O)Nc1ccc([As](SCC(=O)O)SCC(=O)O)cc1,2.593607238,TOXRIC
NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,2.626653314,TOXRIC
NC(=O)Nc1ccc([As]=O)cc1,2.646666995,TOXRIC
NC(=O)Nc1cccc2c3c([nH]c12)CCCC3,1.917892086450972,"Hillary,TOXRIC,USA data.gov"
NC(=O)Nc1ccccc1,1.8330002045,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)O,1.952467413,TOXRIC
NC(=O)O/N=C1\CSCCS1,3.568,Hillary
NC(=O)OC(CCl)Cc1ccccc1,2.6397676375000003,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)OC1CCCCC1,1.813477876,"Hillary,TOXRIC,USA data.gov"
NC(=O)OCC(COC(N)=O)c1ccccc1,1.678050145,TOXRIC
NC(=O)OCC(O)C(O)C(N)C(=O)NC(C(=O)O)C1OC(n2cc(CO)c(=O)[nH]c2=O)C(O)C1O,1.5390380493963884,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)OCC(O)COc1ccc(Cl)cc1,2.5188825240000003,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.668767853,TOXRIC
NC(=O)OCC1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.192792429,TOXRIC
NC(=O)OCCCc1ccccc1,2.208030535473246,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)OC[C@@H]1N=C(N)N2CCC(O)(O)C23NC(N)=NC13,6.193,Hillary
NC(=O)ON=C1CSCCS1,3.567896889,"TDC,TOXRIC,USA data.gov"
NC(=O)Oc1ccc(Br)cc1C(=O)Oc1ccccc1,2.128581479,TOXRIC
NC(=O)Oc1ccc(Cl)cc1C(=O)Oc1ccc(Cl)cc1Cl,2.159061626,TOXRIC
NC(=O)Oc1ccc(Cl)cc1C(=O)Oc1ccccc1,2.066981532,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1cc(Cl)ccc1Cl,2.1154574,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1ccc(Cl)cc1,2.066981532,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1ccc(Cl)cc1Cl,2.1154574,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1ccc([N+](=O)[O-])cc1,2.082414806,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1ccccc1,2.012406934,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1ccccc1Cl,2.066981532,TOXRIC
NC(=O)Oc1ccccc1C(=O)Oc1ccccc1[N+](=O)[O-],2.082414806,TOXRIC
NC(=O)c1[nH]cnc1/N=N/N(CCCl)CCCl,3.01929681,TOXRIC
NC(=O)c1c(F)cccc1F,1.678,"Hillary,TOXRIC,USA data.gov"
NC(=O)c1cc(C(=O)CBr)ccc1O,2.508649218,"Hillary,TOXRIC,USA data.gov"
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.227823053,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1N,1.178301492,TOXRIC
NC(=O)c1cc2cc(CN3CCCCC3)ccc2o1,3.0141098522802583,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.551095261,TOXRIC
NC(=O)c1ccc(Cl)c(N)c1,2.2777339716960787,USA data.gov
NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1.8921783344164345,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)c1ccc([N+](=O)[O-])cc1,2.542928398586991,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,3.86,TDC
NC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,3.860014056762168,"Hillary,TOXRIC,USA data.gov"
NC(=O)c1ccccc1Cl,2.095,"Hillary,TOXRIC,USA data.gov"
NC(=O)c1ccccc1O,2.145931736,"Hillary,TOXRIC,USA data.gov"
NC(=O)c1cccnc1,1.542743645,"Hillary,TOXRIC,USA data.gov"
NC(=O)c1cn(CCO)nc1[N+](=O)[O-],1.739071409,TOXRIC
NC(=O)c1nc[nH]c1/N=N/N(CCCl)CCCl,3.019,Hillary
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,1.959,"Hillary,TDC,USA data.gov"
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1.8831663178071625,"TOXRIC,USA data.gov"
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,1.956,Hillary
NC(=S)/N=N/Nc1ccc(Cl)c(Cl)c1,5.396,Hillary
NC(=S)C1CC=CCC1,3.450992315,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)Cc1cccc2ccccc12,3.52583979,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)N/N=N\c1ccc(Cl)c(Cl)c1,5.396419055,TOXRIC
NC(=S)N=NNc1ccc(Cl)c(Cl)c1,5.396,TDC
NC(=S)N=Nc1ccc(NN=C(N)N)cc1,2.5002218331913246,"TOXRIC,USA data.gov"
NC(=S)NC(=S)Nc1ccccc1,2.9269951587334724,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)NC(N)=S,4.432061291870656,"Hillary,TOXRIC,USA data.gov"
NC(=S)NNCNNC(N)=S,4.485837244,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)NS(=O)(=O)c1ccc(N)cc1,1.887058133,TOXRIC
NC(=S)Nc1cc(Cl)ccc1Cl,2.867,"Hillary,TDC,TOXRIC"
NC(=S)Nc1ccc(-c2ccc(NC(N)=S)cc2)cc1,3.18,"Hillary,TDC,TOXRIC"
NC(=S)Nc1ccc(Cl)cc1,4.0949881445,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)Nc1cccc(Cl)c1,3.8730637695,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)Nc1cccc2ccccc12,4.528,"Hillary,TOXRIC,USA data.gov"
NC(=S)Nc1ccccc1,4.705178084495207,"Hillary,TDC,TOXRIC,USA data.gov"
NC(=S)Nc1ccccc1Cl,4.608309716,"Hillary,TOXRIC,USA data.gov"
NC(=S)SSC(N)=S,1.976,"Hillary,TDC,TOXRIC"
NC(=S)c1c(Cl)cccc1Cl,2.434975791,"Hillary,TOXRIC,USA data.gov"
NC(=[NH2+])NCCCC(N)C(=O)[O-],1.5,TDC
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,1.26459826,TOXRIC
NC(C(=O)O)C(O)c1ccc(O)c(O)c1,1.328764792,TOXRIC
NC(C(=O)O)c1cc(=O)[nH]o1,3.088,"Hillary,TDC,TOXRIC"
NC(C(=O)O)c1ccccc1,1.69800862,TOXRIC
NC(C(=O)[O-])c1ccccc1.[K+],1.7956047336128689,USA data.gov
NC(CC(=O)O)C(=O)O,1.5773233167282723,"TOXRIC,USA data.gov"
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,2.088235345,TOXRIC
NC(CCC(=O)O)C(=O)O,1.087533433,TOXRIC
NC(CCC(=O)O)C(=O)O.O.[Na],1.0758125107909169,USA data.gov
NC(CCC(=O)[O-])C(=O)O.O.[Na+],1.0520283670442376,USA data.gov
NC(CCC(=O)[O-])C(=O)O.[Na+],1.2281744257460334,USA data.gov
NC(CCC(=O)[O-])C(=O)[O-].O.O.O.O.[Ca+2],1.24304142511229,USA data.gov
NC(CCOc1ccc(C(=NO)C(=O)NC2CN(C(C(=O)O)c3ccc(O)cc3)C2=O)cc1)C(=O)O,1.796282856,TOXRIC
NC(CC[NH+]1CCCCCC1)=[NH+]O.[Cl-].[Cl-],2.712974459378336,USA data.gov
NC(CO)(CO)CO,1.312421217,"Hillary,TOXRIC,USA data.gov"
NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,3.299198194757343,USA data.gov
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1.686072761,TOXRIC
NC(CS)C(=O)O,1.80690104494358,"TDC,TOXRIC,USA data.gov"
NC(CSCC(=O)O)C(=O)O,1.077239476,TOXRIC
NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,2.957266261,"TDC,TOXRIC,USA data.gov"
NC(Cc1c[nH]c2ccccc12)C(=O)O,1.105997428,TOXRIC
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,3.987342236,"Hillary,TDC,TOXRIC,USA data.gov"
NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,1.653799191,"Hillary,TDC,TOXRIC,USA data.gov"
NC(Cc1ccc(O)c(O)c1)C(=O)O,2.044464884691136,"TDC,TOXRIC,USA data.gov"
NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,2.806864531,"Hillary,TDC,TOXRIC,USA data.gov"
NC(Cc1cnc[nH]1)C(=O)O,1.014680115,TOXRIC
NC(Cl)(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl,2.3219627784418635,USA data.gov
NC(Cl)c1nc(Cl)c(Cl)c(Cl)c1Cl,2.372913551991608,"TOXRIC,USA data.gov"
NC(N)=NC(N)=NCCc1ccccc1,2.499401546927907,USA data.gov
NC(N)=NCC1CCC(C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1,1.7086065420837926,USA data.gov
NC(N)=NCC1CCCCCCN1.O.O=S(=O)(O)O,1.9274441057160523,USA data.gov
NC(N)=NCC=Cc1ccccc1.O=S(=O)(O)O,2.777697035523002,USA data.gov
NC(N)=NCCN1CCCCCCC1,2.2761640752872965,USA data.gov
NC(N)=N[N+](=O)[O-],1.00872121,TOXRIC
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,1.921,Hillary
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1.920869377575125,USA data.gov
NC(N)=O,0.847987156,"Hillary,TDC,TOXRIC,USA data.gov"
NC(N)=O.O=S(=O)(O)O,2.654959958564865,USA data.gov
NC(N)=S,2.7848057940000004,"Hillary,TOXRIC"
NC(N)=[NH+]CCCC(N)C(=O)[O-],1.5,Hillary
NC(N)=[Se],3.390995127,TOXRIC
NC1(C(=O)O)CCCC1,2.649,"Hillary,TDC,TOXRIC,USA data.gov"
NC12CC3CC(CC(C3)C1)C2,2.22546148790518,"Hillary,TOXRIC,USA data.gov"
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.183860955576394,"Hillary,TDC,TOXRIC,USA data.gov"
NC1=NC(=O)C(c2ccccc2)O1,2.606,Hillary
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,4.274,"Hillary,TDC,TOXRIC"
NC1=NCC(CN2CCN(c3ccccc3)CC2)O1,2.6558747240019445,"Hillary,TOXRIC,USA data.gov"
NC1=NCC2c3ccccc3Cc3ccccc3N12,3.113450664,TOXRIC
NC1CC1,2.1081228363839704,"Hillary,TDC,TOXRIC,USA data.gov"
NC1CC1c1ccc(F)c(F)c1.O=C(O)C(O)c1ccccc1,3.8079718087212,USA data.gov
NC1CCC(CC2CCC(N)CC2)CC1.O=C(O)O,2.1921515166111334,USA data.gov
NC1CCC2C3CCC(C3N)C12,2.181,"Hillary,TDC"
NC1CCCC(N)C1,2.466785536193177,"Hillary,TDC,TOXRIC,USA data.gov"
NC1CCCCC1,3.6670761627229327,"Hillary,USA data.gov"
NC1CCCCC1N,1.399,"Hillary,TDC,TOXRIC"
NC1CCCc2ccccc2C1,2.776130573,TOXRIC
NC1CCN(c2cccc(Cl)n2)CC1,3.046959051,TOXRIC
NC1CCS(=O)(=O)C1,0.878042556,"Hillary,TOXRIC"
