SMILES,rat_oral_LD50
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,2.135735209
CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,2.553890536
NC(=O)CCl,2.830992903
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,1.512949747
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,1.888006416
COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,3.6703731
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,3.283782305
CC(C)OC(=O)Nc1ccccc1,2.25338405
O=C(OC1CCCCC1)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.642664529
CCCCOCCOCCOC(C)=O,1.497282728
CC(Cc1ccccc1)NN,3.645263296
O=C1CCc2cc(C(=O)CCN3CCN(c4cccc(Cl)c4)CC3)ccc2N1,2.900810484
NC(=O)c1cc(C(=O)CBr)ccc1O,2.508649218
CCCCNC1CCCCC1,2.672615567
O=[N+]([O-])c1c[nH]cn1,2.275219187
Cc1nc2ccccc2[se]1,2.619481047
NCCc1ccc(O)c(O)c1,1.728990745
CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,1.821878577
CSC#N,3.085884932
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.918988185
OCCN1CC1,3.070896117
CNC(=O)ON=C1CSC(C)(C)S1,5.042021956
CNC(=O)CCS,2.212913316
FC(F)(F)c1nc2c(Cl)c(Br)c(Cl)c(Br)c2[nH]1,5.079958335
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,2.44550008
CCCCN(CCCC)CCNc1nc(-c2ccccc2)no1,2.296183745
CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)OC(=O)CC,2.315973493
CCCCOC(=O)c1ccc(/[N+]([O-])=C/c2ccc(N(CC)CC)cc2)cc1,2.186199143
CCOC(=O)C1OC1C,2.415450809
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,2.500358706
O=C(O)C=CC(=O)O,1.441548533
c1cc2cc3c(cc2o1)OCC1c2cc4c(cc2OC31)OCO4,2.011836774
CCOP(=O)(OCC)c1ccccc1,2.67760898
ClC(Cl)(Cl)Cl,1.815953415
CC(Cl)CO,2.637163698
O=CC=Cc1ccco1,2.152299013
CCOC1CCC=CO1,1.318209061
CCCC(C)C1(CSC)C(=O)NC(=O)NC1=O,2.851095315
O=S(=O)(O)c1ccc2c(c1)N=c1cc3c(cc1N2)=Nc1cc(S(=O)(=O)O)ccc1N3,1.923547041
O=C1C=CC(=O)N1C(=O)NCNC(=O)N1C(=O)C=CC1=O,2.313402271
CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,2.78504341
CN(N=O)C(N)=N[N+](=O)[O-],3.213352449
CCC(C)(C)NC(=N)NC#N,2.711010996
CCC=CCCOC(=O)c1ccccc1N,1.64203694
CCCOCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,2.52366414
CCCCOC(=O)c1ccc(-n2nc(OCCN(C)C)c3ccccc32)cc1,2.58146722
NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,2.144927415
CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,2.290812043
CNC(=O)Oc1cc([N+](C)(C)C)ccc1C,4.950940935
CCCCCCCCC=CCCCCCCCC[N+](C)(C)CC,2.812401255
CCOCCOCCOC(C)Oc1ccc2c(c1)OCO2,2.173674211
COc1ccc(-c2cc(C)[nH]c2-c2ccc(OC)cc2)cc1,2.212137274
Fc1cc(F)c(F)c(F)c1F,1.9244447
CCC(O)(COC(N)=O)c1ccccc1,2.537466398
CCOC(=O)N1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,1.966927112
CC(O)c1ccccc1,2.484893918
C=CC(C)(CCC=C(C)C)OC(=O)CC,1.623904374
CCSC(=O)N(CC)CC,2.605493595
CCN(CCCC(=O)C1CCCCC1)C(C)Cc1ccc(OC)cc1,2.971455623
CC(C)CCCC(C)NN,3.125728193
ClCC(Br)CBr,3.143077284
COc1cccc(C)c1O,1.44143118
CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,2.872411735
CCOC=O,1.602523383
CCCC1OC1(CC)C(N)=O,2.099578442
S=C1N=CC=NC(=S)SSSS1,1.501179704
CCCCOCC(O)COc1ccccc1,1.976080928
CCN(CC)N=O,2.666760417
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,2.262978568
C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.546652068
CC(=O)OCN(C)N=O,3.007021926
O=C(O)C=Cc1ccccc1,1.772793892
CC=CCO,1.95870424
CN(C)c1ccc(SC#N)cc1,2.552083898
CCOc1ccc(C(=O)COC(=O)CCC(=O)O)c2ccccc12,1.974887861
CCC(=O)OC(C)c1ccccc1,1.5349799
CNC(=O)Oc1ccc(C)c(C)c1,2.790986052
COc1c(Cl)cc(Cl)c(Cl)c1C(=O)O,2.930242452
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,4.827644043
O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,3.330391224
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,1.97289586
CCCC(O)CO,0.913851383
O=c1[nH]c(Cl)c(Cl)cc1Cl,2.394530477
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.644102052
COc1cc2c(cc1OC)C1CC(CC3CCCCN31)OC(=O)C=Cc1ccc(O)c-2c1,2.639008104
CC(=O)OCc1ccc(C)cc1,1.516413728
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,3.451071416
Cc1cc(=NC(=O)c2ccccc2O)n(-c2ccccc2)n1C,2.384860842
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,2.815584103
CCN(C(=O)CCCSc1nnnn1C)C1CCCCC1O,2.816180296
Nc1ccc(Br)cc1,2.576626724
FC(F)(F)c1cccc(-n2nc(OCCCN3CCCCCC3)c3cccnc32)c1,2.729562462
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,4.507969435
CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,2.021415413
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.301637583
O=C1CCCN1CCO,0.951858343
CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,3.514890803
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1.750955389
O=C(O)CONC(=O)c1ccccc1,1.892481954
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,2.276276585
CCCCCCCN1C(C)=CSC1=Cc1scc(C)[n+]1CCCCCCC,2.947596728
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.340961886
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,1.657768615
OCCCC(O)CO,1.187621943
CCSCCSP(=O)(OC)OC,3.885155711
N#CCCNC(=O)CCl,2.553281972
CC12CCC(CC1)C(C)(C)O2,1.793781938
CCOCC(Cl)C(OCC)OCC,2.203092666
CCCNCCC,2.528029217
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,2.655584475
OCCCCO,1.771560977
CC(=O)Cl,1.935817199
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.807921411
CC#N,1.222409792
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.274413817
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,2.831880008
c1ccc(P(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,1.852582584
CC(=O)OC(C)=O,1.758558947
CC(=O)SCc1cnc(C)c(O)c1CN,2.053656477
CCCCCCc1ccc(O)cc1O,2.548051993
CCCC(C)OP(=S)(OC)OC,2.834089356
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,2.13216081
CCCCC(O)CCOC(C)=O,1.319461387
CCCCCCCCP(=O)(CCCCCCCC)CCC(C)C,1.614596333
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.783573361
CC(C)OP(=S)(CCl)Sc1ccc(Cl)cc1,4.083650061
CCOCCOCCOCCO,1.361674231
CCC(C)(OO)OOC(C)(CC)OO,2.637841065
N#CC(=NOCC1OCCO1)c1ccccc1,1.666965148
COc1ccc(CC(C)=O)cc1,1.692939499
O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.332913871
CCCSP(C)(=S)Oc1ccccc1,3.073466313
CC(=O)N(C)C(=O)Oc1cccc2c1OC1(CCCCC1)O2,2.484769478
CCN1CCNCC1,1.723584239
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,2.642490241
CCC1(CC)COC(Cn2cncn2)(c2cc3ccccc3o2)OC1,2.53327751
S=C1NCCS1,2.599206005
CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,2.867019077
CNC(=O)Oc1ccc(NC(=O)OC)c(C(C)C)c1,3.99400251
CC(C)=NNC(=O)CSc1cc(Oc2ccc(C)cc2)ncn1,2.564814617
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1,2.523030722
CCN(CC)CCOc1ccnc(N)n1,2.021770038
CC1CCCC(C)N1CCCNc1[nH]nc2ccccc12,2.611909849
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,3.262999889
CC(=O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1,1.999374165
NCc1ccccc1,1.974056068
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,1.672181194
CCOP(=S)(OCC)Oc1ccc(SC)c(C)c1,4.340145133
CCCN,2.203473929
CCOC(=O)NNc1nncc2ccccc12,2.726378481
COc1c(OP(=O)(OC(C)C)OC(C)C)cnn(C)c1=O,5.226778931
C=CC(=O)OCCCl,2.873649928
CC(C)NC(=N)N=C(N)N[Cu]NC(N)=NC(=N)NC(C)C,1.732388767
CCCC[Ge](CCCC)(CCCC)O[Ge](CCCC)(CCCC)CCCC,1.924206036
CCOC(=O)C(=O)Nc1cc(OC)nc(OC)n1,2.202811738
CCCCCCCCCCCCCCCCCCNC(C)C,2.389790941
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC1C(O)C2O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,1.780833038
C=CCOC1=NS(=O)(=O)c2ccccc21,2.041301266
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,1.808371455
CCC(C)=NO,1.971644888
Cc1cc(Cl)ccc1OCC(=O)O,2.359919966
CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,2.080633118
O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.495949032
CC(C)=CC(N)=O,1.444646275
C=CN1CCCC1=O,1.878568688
Nc1ccc(O)c([N+](=O)[O-])c1,2.020555755
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,2.57505582
C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,2.191428656
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.233004303
Cc1cccc(C(=O)O)c1O,2.533909091
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,2.777671867
O=[N+]([O-])c1ccc2c(c1)COP(S)(=NC1CCCCC1)O2,3.118370558
NC1=NCC2c3ccccc3Cc3ccccc3N12,3.113450664
CCO[SiH](Cl)OCC,1.390062728
O=C(CCN1CCN2c3ccccc3CCC2C1)Cc1ccc(F)cc1,2.644011225
Cc1cc(C)c(O)c(CCCCc2cc(C)cc(C)c2O)c1,1.734473968
CCC(Cl)Cl,1.240115121
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,2.11143996
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.317544517
COC(=O)C(C)c1ccc(-c2ccsc2)cc1,2.024163149
CN(C)N=Nc1ccc(-c2ccccc2)cc1,2.812422079
C1OC1CSCC1CO1,3.659830069
CC(C)(C)C(=O)COc1ccc(Cl)cc1,1.688004314
CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,1.751395609
c1ccc2[nH]c(-c3cscn3)nc2c1,1.882796805
Cc1cccc(C)c1NC(=O)c1ccc[nH]c1=O,1.60616273
CN(N=O)c1ccccn1,3.359019228
Cc1nc2cnc3ccccc3c2s1,2.347364714
Cc1ccn(C(=O)NCCCCNC(=O)n2ccc(C)n2)n1,1.820621182
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,2.678337385
NCCC(O)C(N)CC(=O)NC1CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,2.359012895
CCOP(=O)(CC)Sc1ccc(Cl)cc1,4.659348917
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,1.77685813
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,4.548065485
CC(C)(C)c1ccccc1O,2.533277972
CC(=O)OCC=Cc1ccccc1,1.727528934
COc1ccc(C=O)cc1OC,1.919538305
c1ccc2oc(C3(Cn4cncn4)OCCO3)cc2c1,2.433411373
CC(C)c1cccc(C(C)C)c1N,1.742994182
CCCCCCCCCCCCCCCCOC(=O)C=CC(=O)O[Sn](CCCC)(CCCC)OC(=O)C=CC(=O)OCCCCCCCCCCCCCCCC,3.37337658
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,2.126249858
CC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.76863241
C=CC(O)C#N,3.106635402
NC(=O)OCC(COC(N)=O)c1ccccc1,1.678050145
O=C(O)CSc1cccc2cccc(CCl)c12,2.028162791
COc1cc(-c2ccc(NN=C3C(=O)C=Cc4ccccc43)c(OC)c2)ccc1/N=N/c1ccc2c(S(=O)O)cc(S(=O)(=O)O)c(N)c2c1,2.017625665
CN(C)c1ccc(NC(=O)CCCSc2nnnn2C)cc1,2.806752323
O=C(Oc1ccc(Cl)cc1Cl)N1CCCC1,2.072751065
CCCCNCC1COc2cccc(OCC)c2O1,2.882244758
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.752252794
C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,2.383789942
O=C(CF)NC(=O)Nc1ccccc1,3.894716935
CCC(C)C(=O)O,1.396382232
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CCS1,2.385354057
CON(C)C(=O)Nc1ccc(Br)cc1,2.112442446
CCOP(=S)(OCC)SC(CC(=O)OCSC)C(=O)OCSC,5.057678438
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,4.812186301
CCCCCCCC(=O)OCCC(C)O,4.034068686
O=C(O)CCCCCC(=O)O,1.359480424
O=C(O)Cc1ccccc1,1.781835128
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,1.992793289
COP(=S)(OC)Oc1ccc(SC)cc1,4.422110308
CC[PbH4+2]CC,3.265973798
CC(=O)CCc1c(OC(=O)c2ccccc2)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.264589774
CCCCC(CC)CCl,1.306547729
O=c1[nH]c2cc(Cl)c(Cl)cc2o1,2.464557673
O=C(O)C(CO)Nc1ccc([N+](=O)[O-])cc1,0.974258319
O=c1c2cc(Oc3ccc(Cl)cc3)ccc2nnn1Cc1cccnc1,2.26101531
c1nnc(NCNc2nncs2)s1,2.916006263
CN1C(C(=O)Nc2ccccn2)=C(Nc2ccccn2)c2sc(Cl)cc2S1(=O)=O,4.174087926
CCCC=C1OC(=O)c2ccccc21,2.007507885
O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1.797976932
OC(c1ccccc1)c1ccc(-c2ccccc2)cc1,1.716564223
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,2.363319919
CNC(=O)ON=C1CS(=O)CCS1,4.257016768
O=C(O)CC1(CO)CCCCC1,3.935063676
COCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.90511867
COCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC)nc(OC)n1,1.60068809
CCCC(C)CCCOC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,2.979692888
CSCC(=NO)C(C)(C)C,2.29746304
CC(=O)OC(C)(C)C,1.452272747
O=C(Cl)CCCCCCCCC(=O)Cl,2.776595866
BrCCc1ccccc1,2.358301091
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.572768884
CS(=O)C(C)(C)CO,1.08114968
CCCC=CC(OCC)OCC,2.30170616
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,2.851412169
CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.398442631
CC(C)(C)S,1.280393888
CCC=CCCOCC=O,1.540109631
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,2.06706409
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,2.892507423
OCCSSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.098002798
CCCC[Sn](CCCC)(OC(=O)C=CC(=O)OC)OC(=O)C=CC(=O)OC,3.898800352
C=CCNP(=O)(OC=C(Cl)Cl)OCCCl,4.07114824
CCCCOC(=O)c1ccc(-n2nc(OCCN3CCCCC3)c3ccccc32)cc1,2.323809826
CCCc1c(Cc2ccc(-c3ccccc3C(N)=O)cc2)c(=O)nc2[nH]ncn12,3.111086564
CCC(CN)=C(c1ccccc1)c1ccccc1,3.205120202
O=C(O)CCCCC(=O)O,1.143211848
O=NN1CCN(N=O)CC1,2.954646457
CN(CCO)c1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5ccccc5)nc(N(C)CCO)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,1.93295447
C=C(C)CCCC(C)CCOC(C)=O,1.59836585
C1COCO1,1.392573856
O=NN1CCCC1,2.046282669
CCCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,2.273381766
CCC1OC(C)C(=NOC(=O)NC)S1,4.435919979
CC(C)OP(C)(=O)OC(C)C,2.338736177
C=C(C)C(=O)OCCO,1.411129436
CC(O)C#N,2.912222057
CC(C)CC(=O)CC1(C)CCC(c2ccoc2)O1,2.854458734
O=C1C2C3CC(C(Br)C3Br)C2C(=O)N1CCN1C(=O)C2C3CC(C(Br)C3Br)C2C1=O,1.827373151
COc1cc2c(cc1OC)C(c1ccccc1Cl)N(c1ccccc1)CC2,2.579654432
CC1CC(C)CC(C)(C)C1,0.960008462
CCCC[Sn](CCCC)(CCCC)CS(=O)(=O)c1ccccc1,3.046550765
CCOC(=O)c1ccc2nc(C(F)(F)F)[nH]c2c1,3.809894565
CC[Sn](CC)(CC)OC(C)=O,4.82108918
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,1.738687482
O=P(OCCCCl)(OCCCCl)OCCCCl,2.339215513
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,1.56300053
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,2.269446324
CCCC=C(CC)C(=O)O,1.400077057
CNS(=O)(=O)c1ccccc1-c1nnc(N)s1,1.954787448
C=C[Si](OCCOC)(OCCOC)OCCOC,1.976475456
CC(=O)C=Cc1ccc(-c2ccccc2)cc1,1.998609202
CCCCC(CC)COC(C)=O,1.759083357
CC[Hg]OP(=O)(O)O[Hg]CC,4.267392341
COC(=O)Nc1ccc(Cl)c(Cl)c1,2.624860738
COC(=O)c1ccc(C(=O)OC)cc1,1.783067938
O=C(CN1CCNCC1)N/N=C/c1ccc([N+](=O)[O-])o1,2.972005247
CN1C(=O)CCc2c(OCCCN3CCC(Cc4ccccc4)CC3)cccc21,2.593887237
CC(CC=O)CCCC(C)(C)O,1.537234607
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,1.498943156
CCCCC(C)C(O)C#CC1CCC(=O)C1CC=CCCCC(=O)OC,3.030403291
OCCNCCc1ccccc1,1.946263067
CCCCCCCCN1CCCC1=O,1.983421648
CSc1nnc(C2(C)CC2(Cl)Cl)c(=O)n1N,2.365463272
CC(O)CF,1.379355576
NC1CCN(c2cccc(Cl)n2)CC1,3.046959051
NS(=O)(=O)CCNC(=O)N(CCCl)N=O,3.810714613
c1cc(OCC2CO2)cc(OCC2CO2)c1,1.936889105
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)(c1ccccc1)c1ccccc1,3.801933909
O=C(O)c1ccccc1,1.840060914
O=c1cc[nH]c(=O)o1,2.123936148
CCCCS,1.779071943
C=C(C)C=NONC(C)=O,2.976680046
COP(=O)(OC)OC(C)=CC(=O)OCc1ccc(Cl)cc1,3.381630531
CSC(C)=NOC(=O)N(C)SN(C)C(=O)Oc1ccc(Sc2ccc(OC(=O)N(C)SN(C)C(=O)ON=C(C)SC)cc2)cc1,3.04928527
CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C(C)(C)C)O2,2.487627565
C=CCC(N)Cc1ccccc1,2.374985424
BrC1(Br)C2CCC1CC2,3.082554574
CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,1.714570735
CN(C)CCCl,2.65517073
CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,1.735159593
O=CC(Br)=Cc1ccccc1,2.163033816
CCCCCCNC(=O)c1cnc2cccc(C)n2c1=O,3.06049084
CC1=CCN(CCNC(=N)N)CC1,1.899934886
Brc1ccc(CNC2=NCCS2)cc1,3.530172474
CCCCCCCCS(=O)CCCCl,1.625261537
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,2.918039328
Nc1ccc(F)c(F)c1F,2.323132545
COB(OC)OC,1.228505691
CCCCCOC(=O)CCCCC,1.571231195
CCCCOP(=O)(SCC)SCc1ccccc1,2.543949649
O=C(CO)c1coc(=O)c2c(O)cccc12,2.944837859
CC(C)CCP(=O)(CCC(C)C)CCC(C)C,2.066172516
NNC(=O)CSc1cc(Oc2ccc(Cl)cc2)ncn1,2.589343511
Cc1ncc(CS)c(CS)c1O,2.564305948
OCCc1ccccc1,1.834100878
COC(=O)CC(C)=O,1.555958541
CN(C)C(=O)NC1CC2CC1CC2Cl,2.218611665
COc1ccc(C=CC(C)=O)cc1,1.54707287
COP(=N)(S)Oc1cc(Cl)c(Cl)cc1Cl,2.64138628
CC(C)OP(=O)(O)Oc1ccccc1,1.033771454
CC1=CCC(O)(C(C)C)CC1,2.074290267
CCCC(=O)c1ccc2[nH]c(=O)oc2c1,2.011174874
CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.506913429
Cc1ccc(Cl)cc1N,2.48454834
CC(C)c1cccc(OC(=O)NCC(=O)CCl)c1,2.983768001
CC1(C)C(=O)N(CO)C(=O)N1CO,1.973550392
C=O,2.47749748
N#CCCO,1.346591331
CN(C)CCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21,3.880452459
N=C(CNc1ccc(Cl)cc1)NO,2.647037223
O=C(O)C1CCc2cc(C3CCCCC3)c(O)cc21,2.762316709
N#C[Se]Cc1ccccc1,3.299065724
ClCCCl,2.169384884
CCOc1cc2c(cc1OCC)C1CC(=O)C(CCC#N)CN1CC2,2.642488617
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.298681767
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,3.19847701
CC=CC=CC(=O)O,1.26328722
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,2.455307487
CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,1.928668481
O=[N+]([O-])C(F)(COCOCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.125097497
C=C1CCC2CC1C2(C)C,1.462200402
CCCCCCCCCCCCCCCCCC(=O)Cl,1.606281021
NC(Cc1ccc(O)c(O)c1)C(=O)O,2.044464885
N=C(N)NCc1ccc2c(c1)OCCO2,1.907540893
Cc1ccc2c(c1)c(-c1ccccc1)cn2N(C)CCN(C)C,2.186731788
c1cn[nH]c1,1.828691794
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,2.123282004
O=[N+]([O-])c1ccc(/C=N/O)cc1,2.965191245
CCCC[Ge]1(CCCC)O[Ge](CCCC)(CCCC)O[Ge](CCCC)(CCCC)O1,2.647556431
COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,1.961240694
CC(CC=O)CC(C)(C)C,1.64248284
CCOc1ccccc1N1CCN(CCC=Cc2ccc3[nH]c(=O)ccc3c2)CC1,2.906901518
CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,2.479834341
COP(=O)(OC)SC,4.01743126
CC(C)c1ccc(C=O)cc1,2.027848055
CCCCCCOC(=O)C(O)c1ccccc1,1.143035017
Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,1.44158591
CNC(=O)ON=C(C)SCC(N)=O,3.559443459
Nc1ccc(C(=O)O)c(O)c1,1.281990148
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCC(Cl)CCl)OCC(Cl)CCl)ccc12,2.630543976
FC(F)(F)c1nc2cccc(Cl)c2[nH]1,4.060040736
C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,2.554123377
C=CN(C(C)=O)c1ccccc1,1.816440707
C=CS(C)(=O)=O,2.270028777
CCC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,2.240472803
C=COCCOCCO,1.428249825
CC1=CCC(C(C)(C)O)CC1,1.51475412
CCP(c1ccccc1)c1ccccc1,2.631946772
CCCCC(CC)C(=O)OCC(COC(=O)C=Cc1ccc(OC)cc1)OC(=O)C=Cc1ccc(OC)cc1,2.151512586
CNC(=O)ON=C1SCCOC1C,4.532012941
